Game_id,Local_team_id,Visitor_team_id,Visitor_WL,Local_WL,Visitor_FgPct,Local_FgPct,Visitor_FG3aPct,Local_FG3aPct,Visitor_FtPct,Local_FtPct,Visitor_AST,Local_AST,Visitor_OREB,Local_OREB,Visitor_DREB,Local_DREB,Visitor_STL,Local_STL,Visitor_BLK,Local_BLK,Visitor_PF,Local_PF,Visitor_PTS,Local_PTS
22401215,1610612757,1610612759,W,L,0.518,0.512,0.467,0.39,0.762,0.941,32,25,13,8,28,28,5,9,6,5,13,22,118,116
22401216,1610612754,1610612740,L,W,0.392,0.506,0.303,0.421,0.783,0.875,18,33,19,7,30,36,11,10,4,9,19,21,104,119
22401217,1610612764,1610612738,W,L,0.43,0.404,0.391,0.325,0.583,0.625,26,22,16,17,40,34,11,10,5,7,15,25,112,98
22401218,1610612759,1610612750,W,L,0.4,0.407,0.343,0.244,0.875,0.778,26,34,14,12,37,38,11,6,4,8,13,18,106,92
22401219,1610612756,1610612757,L,W,0.447,0.483,0.306,0.385,0.769,0.789,30,23,12,12,36,34,6,7,4,2,22,13,109,116
22401220,1610612747,1610612763,L,W,0.392,0.476,0.321,0.294,0.833,0.718,25,23,17,10,33,34,10,10,3,7,31,27,110,116
22401221,1610612765,1610612748,L,W,0.455,0.489,0.279,0.5,0.917,0.739,30,32,9,7,35,45,16,8,2,4,19,24,124,125
22401222,1610612766,1610612755,W,L,0.513,0.506,0.421,0.316,0.767,0.571,21,30,9,9,33,29,14,12,4,8,20,27,121,108
22401223,1610612761,1610612741,W,L,0.462,0.489,0.35,0.346,0.786,0.733,33,28,8,10,33,34,12,7,8,6,23,21,122,121
22401224,1610612751,1610612739,W,L,0.531,0.42,0.404,0.412,0.862,0.792,33,25,12,9,30,26,14,11,6,2,19,28,130,101
22401225,1610612758,1610612743,W,L,0.5,0.48,0.357,0.343,0.75,0.95,38,28,15,11,40,31,9,10,4,9,18,23,130,129
22401226,1610612746,1610612762,L,W,0.45,0.598,0.333,0.538,0.733,0.781,22,28,10,7,25,34,8,13,3,6,20,20,107,144
22401227,1610612753,1610612752,W,L,0.465,0.419,0.417,0.3,0.8,0.769,20,24,7,10,38,29,8,8,3,10,16,26,100,91
22401228,1610612744,1610612742,W,L,0.598,0.476,0.512,0.5,0.72,0.727,36,39,10,15,37,22,8,8,5,2,12,17,143,133
22401229,1610612749,1610612737,L,W,0.427,0.453,0.417,0.311,0.647,0.667,23,28,7,6,37,41,3,8,6,8,20,27,102,110
22401230,1610612760,1610612745,L,W,0.365,0.45,0.239,0.367,0.6,0.875,17,19,19,4,30,39,7,12,3,4,25,24,96,111
